"","GSM2123259","GSM2123260","GSM2123261","GSM2123262","GSM2123263","GSM2123264","GSM2123265","GSM2123266","GSM2123267","GSM2123268","GSM2123269","GSM2123270","GSM2123271","GSM2123272","GSM2123273","GSM2123274","GSM2123275","GSM2123276","GSM2123277","GSM2123278","GSM2123279","GSM2123280","GSM2123281","GSM2123282","GSM2123283","GSM2123284","GSM2123285","GSM2123286","GSM2123287","GSM2123288","GSM2123289","GSM2123290","GSM2123291","GSM2123292","GSM2123293","GSM2123294","GSM2123295"
"hsa-miR-181c-3p",1.58496250072116,1,2.58496250072116,4.16992500144231,5.28540221886225,3.70043971814109,9.84862294042934,5.90689059560852,5.32192809488736,8.93957921431469,6.5077946401987,5.28540221886225,1,4.70043971814109,5.20945336562895,1,2.58496250072116,1,1.58496250072116,3.32192809488736,2.32192809488736,2,4.16992500144231,4.58496250072116,4.75488750216347,5.39231742277876,5.08746284125034,3,2,0,10.0647427647503,9.02236781302845,11.4356702609366,9.8008998999203,3,1.58496250072116,3.32192809488736
"hsa-miR-181c-5p",2,0,1.58496250072116,4.4594316186373,5.70043971814109,4.70043971814109,10.5107641679179,6.61470984411521,5.88264304936184,11.403544678202,8.40087943628218,7.39231742277876,1,2,3.32192809488736,0,1,1,1,4.16992500144231,1,1.58496250072116,2.32192809488736,4.08746284125034,4.95419631038687,5,4.85798099512757,2.32192809488736,4.24792751344359,1.58496250072116,12.5734105055076,11.8818787076004,12.3525952311343,10.5545888516776,0,0,4.39231742277876
"hsa-miR-181d",0,0,1,4.32192809488736,5.83289001416474,3.70043971814109,10.1241213118292,6.83289001416474,6.32192809488736,9.67948009950545,7.14974711950468,5.6724253419715,0,1,3.90689059560852,0,0,0,1,2.58496250072116,0,1,1,3.58496250072116,5.28540221886225,5.4594316186373,4.85798099512757,2,3.70043971814109,1,8.95128471496697,8.21431912080077,9.78953364497036,8.12412131182919,2.58496250072116,0,2.58496250072116
"hsa-miR-182-3p",0,0,0,2.32192809488736,3.32192809488736,2.8073549220576,8.77807712953536,4.85798099512757,4.70043971814109,7.86418614465428,5.12928301694497,4.32192809488736,0,1,1.58496250072116,0,0,0,1.58496250072116,3,0,0,1,2.32192809488736,1.58496250072116,2.8073549220576,1.58496250072116,1,3,1,8.48784003382305,7.45121111183233,8.89481776330794,7.43462822763672,0,0,1
"hsa-miR-1825",1,1,3,3.32192809488736,5.20945336562895,4.75488750216347,10.2514824106202,5.75488750216347,5.28540221886225,9.02790599656988,6.64385618977472,5.49185309632967,0,3,1.58496250072116,0,1,0,1,3.4594316186373,0,0,1,1.58496250072116,4.85798099512757,5.78135971352466,5.58496250072116,1.58496250072116,2,0,4.95419631038687,4.24792751344359,5.4262647547021,4.70043971814109,1.58496250072116,0,2
"hsa-miR-182-5p",0,0,0,3.70043971814109,3.32192809488736,2.8073549220576,9.65105169117893,6.16992500144231,5.83289001416474,8.4757334309664,5.64385618977472,4.70043971814109,0,2,3,0,1.58496250072116,3,1,3.70043971814109,0,3.16992500144231,4.95419631038687,5.75488750216347,5.32192809488736,5.70043971814109,4.75488750216347,3.8073549220576,5.16992500144231,3.4594316186373,8.62935662007961,7.4178525148859,9.70217268536555,8.02236781302845,1.58496250072116,0,4.16992500144231
"hsa-miR-1827",0,0,0,2,3.8073549220576,2.8073549220576,8.60733031374961,4.24792751344359,3,5.93073733756289,3.4594316186373,4.08746284125034,0,2.8073549220576,2,0,0,0,0,0,1.58496250072116,1,0,2.32192809488736,2,3.32192809488736,2.58496250072116,1.58496250072116,0,0,7.98299357469431,7.35755200461808,7.97154355395077,6.68650052718322,0,0,2
"hsa-miR-183-3p",0,1,0,1.58496250072116,5.32192809488736,3.90689059560852,10.9614496943982,6.61470984411521,5.39231742277876,9.29920801838728,7.11894107272351,6.24792751344359,1,2.8073549220576,3.4594316186373,1,1,0,0,1,0,0,1,3.58496250072116,3.58496250072116,3.4594316186373,3.4594316186373,3.32192809488736,3.4594316186373,1,6.83289001416474,6.28540221886225,7.13955135239879,5.32192809488736,1,1,1.58496250072116
"hsa-miR-183-5p",2,0,2.32192809488736,3.16992500144231,4.85798099512757,3.32192809488736,9.16239132875691,5.12928301694497,4.08746284125034,8.19475685442225,5.52356195605701,4.75488750216347,0,2.8073549220576,3.32192809488736,0,1,1,1,1,2,2.8073549220576,4,4.95419631038687,5.32192809488736,4.52356195605701,4.39231742277876,2.32192809488736,4.08746284125034,3.16992500144231,7.61470984411521,6.71424551766612,7.58496250072116,6.49185309632967,1,0,3.16992500144231
"hsa-miR-184",2,1,1,3.58496250072116,5.61470984411521,3.58496250072116,11.0854724591813,5.97727992349992,4.95419631038687,10.61194694182,8.24317398347295,6.78135971352466,0,4.39231742277876,4.32192809488736,1,0,0,1.58496250072116,4.4594316186373,0,1,2.8073549220576,3.58496250072116,3,4.70043971814109,4,2.32192809488736,3.58496250072116,0,10.57931593758,9.9469062744564,11.1472049249422,9.60733031374961,1.58496250072116,2,3.8073549220576
"hsa-miR-185-3p",2,0,1,6.59991284218713,7.56985560833095,7.06608919045777,10.5313814605163,7.22881869049588,6.33985000288462,8.8703647195834,6.5077946401987,6.44294349584873,0,1,3.8073549220576,0,0,0,1,2.58496250072116,0,0,0,0,4.39231742277876,3.32192809488736,3.58496250072116,0,2.32192809488736,0,4.52356195605701,3.58496250072116,5.12928301694497,3.4594316186373,1,0,1
"hsa-miR-185-5p",0,1.58496250072116,0,7.28540221886225,8.64024493622235,7.74819284958946,10.2679570844028,8.56985560833095,7.65821148275179,8.27612440527424,6.94251450533924,6.68650052718322,0,7.37503943134692,6.8073549220576,0,0,0,0,0,0,1,1.58496250072116,1,4.08746284125034,4.70043971814109,3.8073549220576,2,2.8073549220576,0,6.24792751344359,5.85798099512757,7.08746284125034,5.28540221886225,1,0,1
"hsa-miR-186-3p",0,1,0,2.32192809488736,4.85798099512757,2.32192809488736,8.70043971814109,4.75488750216347,2.8073549220576,8.04439411935845,5.28540221886225,5.93073733756289,0,2.32192809488736,2.8073549220576,1,0,0,0,1,0,0,1,1.58496250072116,3.90689059560852,4.64385618977472,3.4594316186373,1,3.16992500144231,0,8.95419631038687,8.4178525148859,9.52943055414615,7.6724253419715,1,0,2.32192809488736
"hsa-miR-186-5p",0,1,0,2.32192809488736,3.16992500144231,3.32192809488736,9.87958324961278,6.10852445677817,5.16992500144231,9.4093909361377,7.64385618977472,6,0,3,1,0,1,2,1,2.58496250072116,1,2,2.58496250072116,2.58496250072116,3.90689059560852,5.16992500144231,3.32192809488736,1.58496250072116,3.32192809488736,0,9.62570884306447,9.05256805080415,9.84392105128904,8.55842071326866,1,1.58496250072116,4.08746284125034
"hsa-miR-187-3p",1.58496250072116,0,0,2.32192809488736,4.4594316186373,2.32192809488736,9.47775826644389,5.12928301694497,4.16992500144231,8.29920801838728,5.32192809488736,4,0,0,2.32192809488736,0,0,0,0,3.4594316186373,1,1,1,3.4594316186373,3.70043971814109,3.32192809488736,3.58496250072116,1,3,0,8.09275714091985,7.36632221424582,8.31288295528435,7,1,0,1
"hsa-miR-187-5p",3.32192809488736,0,3.8073549220576,4.16992500144231,5.90689059560852,4.4594316186373,9.64745842645492,5.7279204545632,5.16992500144231,10.3264294871223,7.8703647195834,6.65821148275179,1.58496250072116,5.4594316186373,5.08746284125034,0,1,0,1,4,1.58496250072116,1.58496250072116,2,3.32192809488736,5.4594316186373,5.6724253419715,5.6724253419715,1.58496250072116,4.08746284125034,0,10.3663222142458,9.49585502688717,11.2173519052703,9.61838550225861,1,1,4.4594316186373
"hsa-miR-188-3p",0,0,1,2,4.39231742277876,2.8073549220576,10.1421070573025,5.90689059560852,5.24792751344359,12.1334633465234,10.1573469353628,9.23840473932508,0,0,1.58496250072116,0,0,0,0,1,0,0,0,2.32192809488736,2.8073549220576,3.8073549220576,3,0,1.58496250072116,0,10.6803595235137,9.85953478638265,10.652844973002,9.12412131182919,1,1.58496250072116,3.16992500144231
"hsa-miR-188-5p",0,1,1,3,5.4594316186373,3.58496250072116,9.82972273508606,5.4262647547021,3.90689059560852,7.64385618977472,5.20945336562895,3.8073549220576,0,3,3.58496250072116,0,0,0,0,2.32192809488736,0,2.32192809488736,0,3,4.16992500144231,4.52356195605701,4.4594316186373,1,1,0,6.55458885167764,5.85798099512757,7.63662462054365,6.04439411935845,0,0,0
"hsa-miR-18a-3p",0,0,0,3.70043971814109,4.39231742277876,3,9.85953478638265,5.78135971352466,4.52356195605701,9.36632221424582,7.56985560833095,5.83289001416474,0,4.39231742277876,5.32192809488736,0,0,0,0,2.32192809488736,0,0,1,2.8073549220576,6,6.6724253419715,5.88264304936184,2,3.70043971814109,1,5.85798099512757,5.35755200461808,6.14974711950468,4.95419631038687,2.58496250072116,1,2.58496250072116
"hsa-miR-18a-5p",0,0,1,2,5.24792751344359,0,9.39231742277876,5.04439411935845,5,7.03342300153745,4.16992500144231,3.32192809488736,0,3.32192809488736,4.32192809488736,0,1,0,0,0,0,0,2,2.8073549220576,2,2.8073549220576,2.58496250072116,1.58496250072116,1.58496250072116,0,7.52356195605701,6.90689059560852,7.76155123244448,6.4093909361377,1,0,1.58496250072116
"hsa-miR-18b-3p",1,1.58496250072116,0,3.16992500144231,3.70043971814109,2,11.6483575820097,5.83289001416474,4.85798099512757,9.84862294042934,7.15987133677839,5.7279204545632,0,2,3.4594316186373,0,0,0,0,3.16992500144231,1,0,1,0,4.70043971814109,5.78135971352466,4.64385618977472,2,2.8073549220576,0,10.4231159101471,9.71938882094208,10.539158811108,8.8008998999203,1.58496250072116,2,3.16992500144231
"hsa-miR-18b-5p",0,0,1,2,5.20945336562895,1.58496250072116,8.93663793900257,4.8073549220576,4.95419631038687,8.71424551766612,6.08746284125034,5.32192809488736,0,3.32192809488736,3.16992500144231,0,0,0,0,0,0,0,2,2.8073549220576,2,3.16992500144231,2,1.58496250072116,1,0,6.89481776330794,6.4093909361377,7.62205181945638,6.75488750216347,0,0,1.58496250072116
"hsa-miR-1908",1,1,2,4.16992500144231,6.74146698640115,5.16992500144231,10.4051414631363,6.8073549220576,6.12928301694497,11.0202855008446,8.08746284125034,6.22881869049588,0,6.84549005094437,6.04439411935845,1,1,1,1,4.52356195605701,1,2.32192809488736,2,3,4.4594316186373,6.32192809488736,4.75488750216347,5.55458885167764,7.38370429247405,4.16992500144231,12.226713224619,11.2737955992143,13.4942305812146,11.7026056021102,0,2.32192809488736,4.32192809488736
"hsa-miR-1909-3p",3.16992500144231,2,1.58496250072116,3.32192809488736,6.28540221886225,4.58496250072116,10.7090838125503,5.8073549220576,4.58496250072116,10.4019461239765,7.7279204545632,6.71424551766612,0,3.32192809488736,4.16992500144231,0,1,0,0,4.24792751344359,0,1,0,1,2.58496250072116,4.08746284125034,4.4594316186373,1,1,0,4.70043971814109,3.8073549220576,4.32192809488736,2.58496250072116,1,0,2
"hsa-miR-1909-5p",0,0,0,3.16992500144231,6.93073733756289,4,10.1254134704833,5.85798099512757,4.85798099512757,9.82177398197057,7.4594316186373,6.75488750216347,1,1.58496250072116,2.8073549220576,0,0,0,0,2,1,0,2.58496250072116,2.32192809488736,3.58496250072116,4.85798099512757,4.58496250072116,0,1,0,6.56985560833095,5.7279204545632,5.55458885167764,4.58496250072116,0,0,0
"hsa-miR-190a",0,0,0,0,2,1.58496250072116,6.12928301694497,4.08746284125034,4,7.36632221424582,4.16992500144231,3.16992500144231,0,1,2,0,0,0,0,0,0,0,0,1,1,2.8073549220576,2.32192809488736,0,1,0,8.02790599656988,6.88264304936184,9.07414146275251,7.58496250072116,0,0,0
"hsa-miR-190b",1.58496250072116,1,0,0,2.8073549220576,2.58496250072116,7.76155123244448,4.08746284125034,2.8073549220576,7.91288933622996,5.28540221886225,4.32192809488736,0,1,2,0,0,0,0,3.32192809488736,0,0,0,1,5.28540221886225,6.4594316186373,5.4594316186373,0,2.8073549220576,0,7.76155123244448,6.98868468677217,8.25266543245025,6.95419631038687,2.58496250072116,0,1.58496250072116
"hsa-miR-1910",1,0,0,3,6.79441586635011,3.8073549220576,9.55074678538324,6.35755200461808,5.16992500144231,8.68999797141945,6.08746284125034,5.39231742277876,1,1.58496250072116,3.70043971814109,0,0,0,0,1,1,1,1,2.32192809488736,4.39231742277876,5.39231742277876,4.95419631038687,1,2.58496250072116,0,6.89481776330794,6.2667865406949,7.71424551766612,6.28540221886225,0,0,1
"hsa-miR-1911-3p",2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,4.24792751344359,2,9.25029841790633,6.3037807481771,5.32192809488736,8.95419631038687,5.93073733756289,5.64385618977472,1,4.08746284125034,3.8073549220576,0,1,0,0,4.85798099512757,1,1,2.8073549220576,2,2.8073549220576,3.8073549220576,3.16992500144231,2,2,0,8.44294349584873,7.4262647547021,9.29920801838728,7.66533591718518,1,0,1.58496250072116
"hsa-miR-1911-5p",2.32192809488736,0,0,2.58496250072116,4.75488750216347,2.32192809488736,9.4093909361377,5.61470984411521,4.8073549220576,9.01680828768655,6.20945336562895,5.24792751344359,0,3.70043971814109,6.33985000288462,0,0,0,1,3.32192809488736,1,1,3.32192809488736,4.75488750216347,4.32192809488736,5.35755200461808,6.06608919045777,4,3.58496250072116,0,10.3553510964248,9.63117705570398,10.3619437737352,8.84549005094438,1,1,3
"hsa-miR-1912",1,1,1,2.32192809488736,4.24792751344359,2.58496250072116,9.13185696060879,5.4594316186373,5.24792751344359,8.01680828768655,5.55458885167764,4.58496250072116,0,3.90689059560852,3.16992500144231,0,0,0,0,1,0,0,1,1.58496250072116,3.16992500144231,3.58496250072116,2.8073549220576,0,1.58496250072116,0,6.44294349584873,5.78135971352466,6.95419631038687,5.8073549220576,0,0,2.8073549220576
"hsa-miR-1913",2,2,1,3.16992500144231,5.90689059560852,3.8073549220576,10.6137894644726,5.39231742277876,4.8073549220576,9.29691620687929,6.44294349584873,5.49185309632967,0,3.58496250072116,5.95419631038687,0,0,0,1,3.8073549220576,1,0,0,1,5.16992500144231,6.64385618977472,6.28540221886225,1.58496250072116,1.58496250072116,0,8.84549005094438,8.24317398347295,9.11113567023471,7.88264304936184,2.32192809488736,0,2
"hsa-miR-191-3p",1,0,0,3.90689059560852,5.28540221886225,4.64385618977472,9.7176764230664,6.22881869049588,5.20945336562895,9.37068740680722,6.53915881110803,5.04439411935845,0,6.74146698640115,8.08746284125034,0,0,1,1,3.90689059560852,1,3.4594316186373,3,4.39231742277876,6.89481776330794,5.7279204545632,5.83289001416474,2.32192809488736,3.32192809488736,0,8.6582114827518,7.98299357469431,8.95419631038687,7.62205181945638,3,0,2.58496250072116
"hsa-miR-1914-3p",1.58496250072116,1.58496250072116,1,4.52356195605701,6.04439411935845,4.58496250072116,11.2088439907346,6.85798099512757,5.6724253419715,11.6339034093485,8.93073733756289,7.10852445677817,0,1,4,0,1,0,0,1.58496250072116,0,1,1,2.58496250072116,5.55458885167764,6.2667865406949,6.02236781302845,1.58496250072116,3.58496250072116,1,9.17492568250068,8.51569983828404,9.98156728190301,8.45532722030456,0,2.32192809488736,3.32192809488736
"hsa-miR-1914-5p",1,0,1,3.58496250072116,6.18982455888002,4.08746284125034,10.1254134704833,6.04439411935845,4.85798099512757,10.8344710499842,8.19967234483636,7.22881869049588,0,3.4594316186373,4.16992500144231,0,1,0,0,4.85798099512757,0,1.58496250072116,2.32192809488736,2.8073549220576,3.4594316186373,3.4594316186373,3.32192809488736,0,2.58496250072116,0,5.58496250072116,5.12928301694497,5.6724253419715,4.16992500144231,0,0,2
"hsa-miR-1915-3p",3,2,3,3.70043971814109,7,4.24792751344359,10.8305152069768,6.3037807481771,5.28540221886225,13.8422521173684,11.357002092265,10.5323559252888,0,3.4594316186373,7.7279204545632,1,1,2,1,4.70043971814109,2.32192809488736,2.32192809488736,3.58496250072116,4.52356195605701,8,7.77478705960117,8.08214904135387,2.58496250072116,4,3.32192809488736,12.5352753766208,11.677719641641,13.6784901063007,11.9472716524603,2,2.8073549220576,4.64385618977472
"hsa-miR-1915-5p",0,2,0,3.4594316186373,5.52356195605701,4.16992500144231,9.36194377373524,5.61470984411521,4.39231742277876,9.9901039638575,7.53138146051631,6.2667865406949,0,2,2,0,0,0,1,4,1,1.58496250072116,1,1,2,3.16992500144231,1.58496250072116,0,2.32192809488736,1,6.28540221886225,5.75488750216347,6.83289001416474,5.04439411935845,1,0,1.58496250072116
"hsa-miR-191-5p",1.58496250072116,2.32192809488736,2,4.39231742277876,6.79441586635011,4.8073549220576,9.96866679319521,7.40087943628218,6.49185309632967,9.73131903102506,7.21916852046216,6.5077946401987,2,3.8073549220576,4.4594316186373,2.32192809488736,2,2.32192809488736,1.58496250072116,4.58496250072116,3,2.8073549220576,4.16992500144231,4.90689059560852,5.32192809488736,7.38370429247405,6.37503943134692,4,5.93073733756289,2.8073549220576,7.92481250360578,7.14974711950468,8.59618975614441,6.79441586635011,3.32192809488736,1.58496250072116,6.35755200461808
"hsa-miR-192-3p",1,0,0,3.32192809488736,6.74146698640115,4.64385618977472,9.39446269461032,6.93073733756289,5.55458885167764,7.93073733756289,6.04439411935845,6,0,4.70043971814109,4.32192809488736,1,0,1,1,1,0,1.58496250072116,2.58496250072116,5.20945336562895,3.4594316186373,3.16992500144231,5.24792751344359,3.4594316186373,1,0,6.68650052718322,5.83289001416474,7.2667865406949,5.8073549220576,1.58496250072116,0,1
"hsa-miR-192-5p",1,0,0,2.32192809488736,4.39231742277876,2,8.06069593168755,4.70043971814109,4.70043971814109,7.44294349584873,4.64385618977472,3.8073549220576,0,4,4.58496250072116,0,1,0,1,2.32192809488736,1,0,2,3.90689059560852,4.58496250072116,5.16992500144231,4.85798099512757,2,3.70043971814109,1,7.71424551766612,6.76818432477693,7.95419631038687,6.5077946401987,2,0,2.32192809488736
"hsa-miR-193a-3p",1,0,1.58496250072116,3.70043971814109,5.78135971352466,4,9.77313920671969,6.55458885167764,5.35755200461808,9.90989308377004,7.62205181945638,6.37503943134692,0,5.88264304936184,5.49185309632967,0,3.16992500144231,3.58496250072116,0,2,1,9.25974326369078,10.3037807481771,10.2550285698187,9.97727992349992,7.21916852046216,5.24792751344359,2.58496250072116,2.58496250072116,0,7.01122725542325,6.3037807481771,7.4594316186373,5.8073549220576,2,1.58496250072116,2
"hsa-miR-193a-5p",2,0,2,2,5.32192809488736,3.32192809488736,9.35314682549808,5.7279204545632,5.20945336562895,9.55458885167764,6.98868468677217,5.83289001416474,0,2.58496250072116,3.4594316186373,0,0,0,0,3.16992500144231,1,1,2,3.32192809488736,2.8073549220576,3.90689059560852,3.70043971814109,0,2.58496250072116,0,9.18982455888002,8.51963625284321,9.68650052718322,8.13955135239879,0,1,1.58496250072116
"hsa-miR-193b-3p",0,1,0,3.90689059560852,5.6724253419715,4.32192809488736,10.4083297407674,6.3037807481771,4.64385618977472,8.88874324889826,6.2667865406949,5.16992500144231,0,4.70043971814109,4,0,0,1.58496250072116,0,2,1,0,2.58496250072116,2.58496250072116,4,3.90689059560852,3.4594316186373,2,3.70043971814109,1.58496250072116,7.60733031374961,6.6724253419715,7.74146698640115,6.5077946401987,0,0,0
"hsa-miR-193b-5p",0,1,1.58496250072116,2,5.08746284125034,3.16992500144231,9.85174904141606,6.04439411935845,5.28540221886225,9.4178525148859,6.59991284218713,5,0,2,2.58496250072116,0,0,0,0,1.58496250072116,0,0,0,0,3.16992500144231,2.32192809488736,2,2.58496250072116,3.58496250072116,1.58496250072116,7.876516946565,7.34872815423108,8.29462074889163,7.24792751344359,1,2,1
"hsa-miR-194-3p",2,0,2.58496250072116,2,4.64385618977472,0,9.43671154213721,5.4262647547021,4.24792751344359,9.90689059560852,7.16992500144231,6.04439411935845,1,0,4.08746284125034,0,0,0,0,2,0,0,2,2.58496250072116,4.4594316186373,4.58496250072116,4.90689059560852,3.16992500144231,4.16992500144231,0,6.71424551766612,5.4262647547021,8.18487534290828,6.39231742277876,1.58496250072116,1,1.58496250072116
"hsa-miR-194-5p",0,0,2,2,4.58496250072116,2,9.46964181723952,5.70043971814109,4.32192809488736,11.9016211583461,10.0647427647503,9.18487534290828,0,3.4594316186373,5.83289001416474,0,0,1.58496250072116,1,0,0,1,1,1.58496250072116,3.8073549220576,4.52356195605701,3.8073549220576,2.58496250072116,4.32192809488736,2,10.7548875021635,9.93221475196838,10.8344710499842,9.35314682549808,1.58496250072116,2,3.70043971814109
