"","GSM2445880","GSM2445881","GSM2445882","GSM2445883","GSM2445884","GSM2445885","GSM2445886","GSM2445887","GSM2445888","GSM2445889","GSM2445890","GSM2445891","GSM2445892","GSM2445893","GSM2445894","GSM2445895","GSM2445896","GSM2445897","GSM2445898","GSM2445899","GSM2445900","GSM2445901","GSM2445902","GSM2445903","GSM2445904","GSM2445905","GSM2445906","GSM2445907","GSM2445908","GSM2445909","GSM2445910","GSM2445911","GSM2445912","GSM2445913","GSM2445914","GSM2445915","GSM2445916","GSM2445917","GSM2445918","GSM2445919","GSM2445920"
"hsa-miR-140-5p",3.27500704749987,3.23419472295381,3.30888505741176,3.21101219348551,3.20789285164133,3.25701061820602,3.22650852980868,3.20320115631661,3.24640808724638,3.2585189247113,3.22342254993494,3.25398926623079,3.20320115631661,3.18903382439002,3.17791779219584,3.24640808724638,3.26903314645524,3.24336442569366,3.21878116778407,3.27500704749987,3.1811025507538,3.23266075679027,3.20789285164133,3.20633064787105,3.25701061820602,3.22342254993494,3.17632277264046,3.18269229751619,3.22496636500027,3.19219416528334,3.25096157353322,3.21256933885081,3.18903382439002,3.23112515787905,3.20320115631661,3.22032995487956,3.21256933885081,3.25550073314839,3.1811025507538,3.22187708107703,3.22496636500027
"hsa-miR-375",3.1554254317472,3.18269229751619,3.18903382439002,3.17472598770613,3.29865831556452,3.34624777408278,3.26603689399532,3.30305008468167,3.1811025507538,3.22342254993494,3.24792751344359,3.19534759832222,3.26753579806873,3.21878116778407,3.26453643099903,3.17951105027151,3.16671544496642,3.22958792274065,3.24031432933371,3.1811025507538,3.36036427654347,3.1811025507538,3.1554254317472,3.23112515787905,3.1586601753465,3.22187708107703,3.32481060342048,3.22958792274065,3.23419472295381,3.20789285164133,3.1811025507538,3.16992500144231,3.23419472295381,3.22187708107703,3.15380533607904,3.24031432933371,3.23266075679027,3.20633064787105,3.24031432933371,3.20163386116965,3.19692173382033
"hsa-miR-200a-3p",3.23725777090037,3.23572705983806,3.26453643099903,3.21723071622067,3.22804904788446,3.19849415363908,3.20633064787105,3.12763327972587,3.24944534108584,3.23572705983806,3.15704371014558,3.23725777090037,3.21412480535285,3.24944534108584,3.21567859660793,3.24792751344359,3.1586601753465,3.24184018356467,3.21567859660793,3.25398926623079,3.15704371014558,3.24031432933371,3.22804904788446,3.19219416528334,3.23112515787905,3.27649666564036,3.20945336562895,3.24488705912353,3.1554254317472,3.21567859660793,3.19692173382033,3.20163386116965,3.21723071622067,3.22958792274065,3.24184018356467,3.26603689399532,3.22032995487956,3.21567859660793,3.22342254993494,3.20320115631661,3.26153081524341
"hsa-miR-874-3p",3.18903382439002,3.23112515787905,3.22958792274065,3.25550073314839,3.15380533607904,3.01792190799726,3.02502879449152,3.0703893278914,3.23112515787905,3.26753579806873,3.37851162325373,3.17951105027151,3.22342254993494,3.1811025507538,3.23112515787905,3.18586654531133,3.32337006906127,3.24640808724638,3.28540221886225,3.22958792274065,3.20476675065461,3.25096157353322,3.20789285164133,3.20320115631661,3.18428029441938,3.20633064787105,3.05658352836637,3.20163386116965,3.21723071622067,3.29719141656586,3.28540221886225,3.26603689399532,3.17312743348066,3.21878116778407,3.18269229751619,3.20163386116965,3.22650852980868,3.14241343787374,3.21256933885081,3.24488705912353,3.24944534108584
"hsa-miR-361-3p",3.28095631383106,3.20633064787105,3.21412480535285,3.17791779219584,3.20006486151431,3.21101219348551,3.21723071622067,3.25096157353322,3.19849415363908,3.23725777090037,3.18428029441938,3.24031432933371,3.15704371014558,3.23725777090037,3.21101219348551,3.21723071622067,3.20476675065461,3.25247621413522,3.25247621413522,3.20006486151431,3.29130885982897,3.19692173382033,3.26002565596146,3.19377174339668,3.18903382439002,3.24488705912353,3.22496636500027,3.1811025507538,3.09423606984577,3.09254574154357,3.17951105027151,3.15055967657538,3.15380533607904,3.22342254993494,3.21256933885081,3.23572705983806,3.20476675065461,3.24792751344359,3.21101219348551,3.20633064787105,3.22496636500027
"hsa-miR-192-5p",3.29425313644451,3.38818953715608,3.20945336562895,3.25701061820602,3.16188768237689,3.04614178164472,3.17632277264046,3.0703893278914,3.28243980500639,3.16992500144231,3.1243281350022,3.18903382439002,3.06177619758669,3.27351588970212,3.22958792274065,3.27500704749987,3.28540221886225,3.14241343787374,3.16027483140859,3.22804904788446,3.08065766334523,3.21567859660793,3.22342254993494,3.1906148602095,3.27500704749987,3.19219416528334,3.07553263116736,3.28540221886225,3.25550073314839,3.22187708107703,3.25398926623079,3.23266075679027,3.16027483140859,3.20945336562895,3.31469652565629,3.1586601753465,3.19377174339668,3.24184018356467,3.20789285164133,3.23419472295381,3.18745105402733
"hsa-miR-103a-3p",3.20476675065461,3.22958792274065,3.23878685958712,3.2585189247113,3.19377174339668,3.29572302453997,3.24336442569366,3.23725777090037,3.24031432933371,3.18903382439002,3.20789285164133,3.18269229751619,3.25398926623079,3.09254574154357,3.15055967657538,3.14730669878029,3.20476675065461,3.23878685958712,3.21412480535285,3.22342254993494,3.1906148602095,3.25701061820602,3.18745105402733,3.22958792274065,3.22958792274065,3.13093086982645,3.18745105402733,3.19692173382033,3.17951105027151,3.23725777090037,3.22496636500027,3.21101219348551,3.23572705983806,3.16992500144231,3.25550073314839,3.21256933885081,3.18428029441938,3.18269229751619,3.1586601753465,3.16671544496642,3.20163386116965
"hsa-miR-26a-1-3p",3.19534759832222,3.18269229751619,3.26153081524341,3.22187708107703,3.22496636500027,3.21412480535285,3.23266075679027,3.13093086982645,3.20163386116965,3.18745105402733,3.19692173382033,3.20476675065461,3.23266075679027,3.17791779219584,3.19377174339668,3.18745105402733,3.20163386116965,3.24031432933371,3.28095631383106,3.21878116778407,3.19219416528334,3.22342254993494,3.20633064787105,3.21101219348551,3.20320115631661,3.1811025507538,3.21256933885081,3.19849415363908,3.17152710603881,3.18428029441938,3.1906148602095,3.1811025507538,3.21412480535285,3.18745105402733,3.20320115631661,3.26002565596146,3.22342254993494,3.19534759832222,3.20945336562895,3.18269229751619,3.20163386116965
"hsa-miR-219b-3p",3.23112515787905,3.24488705912353,3.16832111573972,3.37573453858316,3.19849415363908,3.08576455377831,3.12763327972587,3.08406426478847,3.21101219348551,3.17472598770613,3.17951105027151,3.14404636961671,3.18745105402733,3.07895134139482,3.16349873228288,3.19219416528334,3.1811025507538,3.22187708107703,3.21101219348551,3.25096157353322,2.86393845042397,3.26153081524341,3.24031432933371,3.23266075679027,3.29719141656586,3.13257684267001,3.00898878322725,3.21723071622067,3.25096157353322,3.27947129564447,3.24031432933371,3.29865831556452,3.21723071622067,3.1586601753465,3.23572705983806,3.22958792274065,3.21101219348551,3.24184018356467,3.17791779219584,3.22650852980868,3.21878116778407
"hsa-miR-204-5p",3.38956681176273,3.16992500144231,3.11603199344711,3.19219416528334,3.17791779219584,3.19219416528334,3.30012372456901,3.24031432933371,3.17951105027151,3.23112515787905,3.18428029441938,3.25096157353322,3.15380533607904,3.25550073314839,3.09761079662642,3.24640808724638,3.07895134139482,3.28095631383106,3.27202318906105,3.20633064787105,3.19219416528334,3.02680005934372,3.29572302453997,3.13093086982645,3.19377174339668,3.24488705912353,3.23266075679027,3.10097764772482,3.0703893278914,3.114367024952,3.09423606984577,3.11769504266975,3.09592441999854,3.18428029441938,3.19377174339668,3.22032995487956,3.1243281350022,3.31614574229336,3.17152710603881,3.22187708107703,3.22650852980868
"hsa-miR-335-5p",3.11603199344711,3.19692173382033,3.28688114778816,3.1906148602095,3.19219416528334,3.13093086982645,3.07553263116736,3.06695024392463,3.25247621413522,3.23725777090037,3.25701061820602,3.18903382439002,3.28540221886225,3.09254574154357,3.13914201914569,3.13586316536868,3.21723071622067,3.2585189247113,3.26603689399532,3.26903314645524,2.95791459863299,3.28540221886225,3.20163386116965,3.27649666564036,3.21567859660793,3.15380533607904,3.0036022366802,3.16671544496642,3.19219416528334,3.21878116778407,3.21412480535285,3.16188768237689,3.22958792274065,3.18428029441938,3.18269229751619,3.23266075679027,3.21878116778407,3.17791779219584,3.1906148602095,3.18745105402733,3.22958792274065
"hsa-miR-455-5p",3.24944534108584,3.22958792274065,3.16188768237689,3.22496636500027,3.15704371014558,3.16992500144231,3.22958792274065,3.13914201914569,3.20320115631661,3.19219416528334,3.14241343787374,3.17791779219584,3.1407786557828,3.21412480535285,3.15704371014558,3.21567859660793,3.22958792274065,3.17951105027151,3.1906148602095,3.1906148602095,3.12928301694497,3.17951105027151,3.24336442569366,3.1586601753465,3.22032995487956,3.18745105402733,3.15055967657538,3.1811025507538,3.17951105027151,3.19692173382033,3.22650852980868,3.24184018356467,3.16992500144231,3.20633064787105,3.20476675065461,3.15218341905505,3.14404636961671,3.22342254993494,3.17472598770613,3.20320115631661,3.19377174339668
"hsa-miR-7-5p",3.23419472295381,3.18745105402733,3.18586654531133,3.15218341905505,3.16188768237689,3.14241343787374,3.17632277264046,3.11603199344711,3.16349873228288,3.19377174339668,3.17152710603881,3.20789285164133,3.20789285164133,3.20163386116965,3.24488705912353,3.26002565596146,3.13422093976063,3.23878685958712,3.20789285164133,3.17472598770613,3.26002565596146,3.20320115631661,3.13914201914569,3.16027483140859,3.1906148602095,3.17472598770613,3.21256933885081,3.23878685958712,3.1586601753465,3.19534759832222,3.20945336562895,3.19692173382033,3.17632277264046,3.1906148602095,3.23725777090037,3.21256933885081,3.14730669878029,3.20320115631661,3.17472598770613,3.14241343787374,3.16832111573972
"hsa-miR-10a-5p",3.24488705912353,3.17791779219584,3.25398926623079,3.17632277264046,3.19219416528334,3.17632277264046,3.1243281350022,3.15218341905505,3.17312743348066,3.16027483140859,3.21101219348551,3.20789285164133,3.20633064787105,3.17632277264046,3.18903382439002,3.11769504266975,3.11935617703968,3.1586601753465,3.1906148602095,3.16832111573972,3.17632277264046,3.17951105027151,3.17472598770613,3.20320115631661,3.13422093976063,3.17791779219584,3.21567859660793,3.20633064787105,3.16188768237689,3.15218341905505,3.14404636961671,3.16510798514454,3.22804904788446,3.18745105402733,3.18428029441938,3.25398926623079,3.20476675065461,3.1586601753465,3.20476675065461,3.15055967657538,3.16832111573972
"hsa-miR-423-5p",3.10601323762212,3.14730669878029,3.24792751344359,3.16671544496642,3.24488705912353,3.25398926623079,3.20006486151431,3.21412480535285,3.14893410452634,3.14404636961671,3.22187708107703,3.16188768237689,3.22650852980868,3.15704371014558,3.21723071622067,3.10936055940423,3.18586654531133,3.15380533607904,3.20163386116965,3.13093086982645,3.32481060342048,3.22958792274065,3.13750352374994,3.1811025507538,3.06004738366994,3.13422093976063,3.24640808724638,3.16510798514454,3.19377174339668,3.23419472295381,3.17632277264046,3.11103131238874,3.20320115631661,3.15704371014558,3.13750352374994,3.17312743348066,3.17791779219584,3.0686708106651,3.19219416528334,3.12763327972587,3.13914201914569
"hsa-miR-212-5p",3.23112515787905,3.15380533607904,3.13093086982645,3.20320115631661,3.15380533607904,3.0496307677246,3.10433665981474,3.08065766334523,3.16671544496642,3.17152710603881,3.16349873228288,3.16027483140859,3.12928301694497,3.22958792274065,3.1906148602095,3.19849415363908,3.19534759832222,3.16671544496642,3.21256933885081,3.15704371014558,3.12928301694497,3.16832111573972,3.16671544496642,3.15380533607904,3.16992500144231,3.16349873228288,3.10265813136374,3.17951105027151,3.10936055940423,3.16510798514454,3.1586601753465,3.15704371014558,3.14567745519564,3.16510798514454,3.12101540096137,3.18586654531133,3.15055967657538,3.20006486151431,3.15704371014558,3.15055967657538,3.15218341905505
"hsa-miR-873-3p",3.00180224263399,3.14404636961671,3.14730669878029,3.19219416528334,3.1554254317472,3.10768786931437,3.01792190799726,3.10433665981474,3.16510798514454,3.1586601753465,3.27351588970212,3.12928301694497,3.22496636500027,3.09929520433778,3.19692173382033,3.08576455377831,3.19219416528334,3.16510798514454,3.19534759832222,3.13914201914569,3.20633064787105,3.22342254993494,3.09929520433778,3.16832111573972,3.09761079662642,3.10601323762212,3.10601323762212,3.17951105027151,3.16510798514454,3.21878116778407,3.17472598770613,3.17472598770613,3.18903382439002,3.14241343787374,3.1586601753465,3.14404636961671,3.18586654531133,3.09761079662642,3.14404636961671,3.13257684267001,3.1243281350022
"hsa-miR-1307-3p",3.37851162325373,3.34198574722862,3.43429461795993,3.14567745519564,3.12598165385472,3.1811025507538,3.14241343787374,3.17312743348066,3.09423606984577,3.1407786557828,3.20945336562895,3.12598165385472,3.17152710603881,3.1243281350022,3.12101540096137,3.09254574154357,3.17152710603881,3.17951105027151,3.15055967657538,3.09423606984577,3.21723071622067,3.13257684267001,3.11935617703968,3.13914201914569,3.06350294230616,3.12928301694497,3.15704371014558,3.08576455377831,3.11769504266975,3.0686708106651,3.13257684267001,3.13257684267001,3.11769504266975,3.11603199344711,3.11270013274936,3.15055967657538,3.14404636961671,3.07724299893246,3.14241343787374,3.12101540096137,3.12763327972587
"hsa-miR-378c",3.09929520433778,3.1811025507538,3.16027483140859,3.1811025507538,3.11270013274936,3.13093086982645,3.03913839390696,3.08576455377831,3.15218341905505,3.12763327972587,3.14404636961671,3.11769504266975,3.19377174339668,3.1586601753465,3.13750352374994,3.09761079662642,3.16510798514454,3.12763327972587,3.20789285164133,3.13750352374994,3.07553263116736,3.1906148602095,3.13093086982645,3.15380533607904,3.16349873228288,3.12101540096137,3.10097764772482,3.18745105402733,3.14730669878029,3.17632277264046,3.19219416528334,3.20320115631661,3.17152710603881,3.15218341905505,3.16188768237689,3.16188768237689,3.15380533607904,3.10936055940423,3.13914201914569,3.13257684267001,3.1554254317472
"hsa-miR-107",3.10936055940423,3.14893410452634,3.17951105027151,3.22032995487956,3.16349873228288,3.20789285164133,3.16992500144231,3.19377174339668,3.1811025507538,3.11769504266975,3.09592441999854,3.12598165385472,3.16510798514454,3.01256867350306,3.08236196955747,3.0703893278914,3.15380533607904,3.17951105027151,3.1586601753465,3.16671544496642,3.09423606984577,3.20789285164133,3.11935617703968,3.17791779219584,3.17791779219584,3.07210580048042,3.07724299893246,3.09929520433778,3.1407786557828,3.17791779219584,3.15218341905505,3.17791779219584,3.18269229751619,3.10768786931437,3.19377174339668,3.15218341905505,3.1554254317472,3.11270013274936,3.11103131238874,3.10936055940423,3.13093086982645
"hsa-miR-30a-3p",3.17791779219584,3.14404636961671,3.14404636961671,3.17472598770613,3.17632277264046,3.13750352374994,3.17632277264046,3.15380533607904,3.13586316536868,3.12928301694497,3.05137210172103,3.11935617703968,3.10265813136374,3.21412480535285,3.16349873228288,3.22187708107703,3.18903382439002,3.16671544496642,3.09254574154357,3.15380533607904,3.08915913191124,3.12598165385472,3.13257684267001,3.10433665981474,3.18745105402733,3.14241343787374,3.11103131238874,3.18586654531133,3.14241343787374,3.17312743348066,3.13257684267001,3.14730669878029,3.10265813136374,3.13914201914569,3.14241343787374,3.10601323762212,3.08236196955747,3.17152710603881,3.14730669878029,3.14241343787374,3.114367024952
"hsa-miR-19b-3p",3.24336442569366,3.23878685958712,3.26603689399532,3.19849415363908,3.12101540096137,2.96162332828694,3.05311133645956,2.98550043030489,3.17951105027151,3.18586654531133,3.12101540096137,3.17152710603881,3.13750352374994,3.0686708106651,3.05658352836637,3.1586601753465,3.22187708107703,3.1811025507538,3.12763327972587,3.19534759832222,2.82984955984469,3.16671544496642,3.18745105402733,3.16510798514454,3.18903382439002,3.13257684267001,2.9560566524124,3.11103131238874,3.13914201914569,3.14893410452634,3.18745105402733,3.17951105027151,3.09085343045111,3.14241343787374,3.14241343787374,3.12928301694497,3.1586601753465,3.18586654531133,3.11103131238874,3.16510798514454,3.16992500144231
"hsa-miR-98-5p",3.16671544496642,3.12101540096137,3.114367024952,3.05311133645956,3.11935617703968,3.16188768237689,3.22650852980868,3.15218341905505,3.114367024952,3.17791779219584,3.08746284125034,3.15704371014558,3.14241343787374,3.10433665981474,3.13914201914569,3.17312743348066,3.17632277264046,3.12928301694497,3.13422093976063,3.15704371014558,3.12928301694497,3.12267271882414,3.11603199344711,3.10433665981474,3.19534759832222,3.13914201914569,3.13914201914569,3.13586316536868,3.08236196955747,3.12763327972587,3.16188768237689,3.14241343787374,3.07895134139482,3.13257684267001,3.14730669878029,3.13422093976063,3.06004738366994,3.19219416528334,3.07895134139482,3.13750352374994,3.10433665981474
"hsa-miR-139-3p",3.13257684267001,3.0686708106651,3.04788732939655,2.99819550315325,3.21567859660793,3.32192809488736,3.27649666564036,3.26002565596146,3.0703893278914,3.05831649559082,3.10433665981474,3.08576455377831,3.13257684267001,3.17951105027151,3.11270013274936,3.1243281350022,2.99457972421575,3.10433665981474,3.16671544496642,3.07553263116736,3.31614574229336,3.0408924306469,3.15055967657538,3.07895134139482,3.03033607837096,3.12928301694497,3.28540221886225,3.03386345186628,3.08915913191124,3.03033607837096,3.03386345186628,3.10433665981474,3.03386345186628,3.13914201914569,3.05658352836637,3.18269229751619,3.12598165385472,3.12928301694497,3.15380533607904,3.12598165385472,3.14567745519564
