"","GSM980306","GSM980307","GSM980308","GSM980309","GSM980310","GSM980311","GSM980312","GSM980313","GSM980314","GSM980315","GSM980316","GSM980317","GSM980318","GSM980319","GSM980320","GSM980321","GSM980322","GSM980323","GSM980324","GSM980325"
"hsa-miR-3165",-0.362,-0.067,-0.294,0.096,0.404,0.311,-0.501,0.377,0.01,0.009,0.306,0.032,-0.541,-0.036,1.09,1.514,-0.009,0.492,0.083,0.566
"hsa-miR-3166",-0.366,-0.209,0.51,-0.025,-0.038,0.008,-0.008,-0.108,0.03,0.381,0.227,-0.065,-0.481,0.539,0.028,0.055,0.134,0.187,0.213,0.133
"hsa-miR-1260b",-0.418,-1.683,-0.267,-1.276,0.264,-0.241,-0.932,0.791,-0.418,0.254,0.104,0.631,-3.226,-0.029,0.447,0.688,-1.267,0.445,0.423,0.68
"hsa-miR-3167",-0.189,0.062,-0.157,0.037,-0.036,-0.057,0.654,0.279,-0.064,0.09,0.222,-0.254,-0.138,0.307,-0.074,0.17,0.002,0.142,0.073,-0.065
"hsa-miR-3168",0.09,0.415,0.115,-0.143,0.23,-0.011,0.029,0.277,0.025,-0.083,0.254,0.201,0.198,-0.249,-0.014,-0.054,1.203,0.011,-0.146,0.402
"hsa-miR-3169",-0.291,0.729,0.498,0.178,0.052,0.048,-0.361,-0.449,0.745,-0.16,0.169,-0.027,0.027,-0.128,-0.019,-0.14,0.023,-0.087,0.019,0.028
"hsa-miR-3170",-0.077,-0.272,0.014,0.094,-0.007,-0.14,0.291,0.069,0.171,0.2,0.456,-0.319,0.499,0.178,-0.278,0.171,0.27,-0.253,-0.082,0.259
"hsa-miR-3171",-0.09,-0.026,0.055,0.179,-0.111,0.104,0.067,0.248,-0.164,-0.258,-0.145,0.068,0.125,0.274,-0.241,-0.245,0.259,0.026,-0.101,0.15
"hsa-miR-3173-3p",-1.992,0.939,-0.35,1.079,0.904,0.35,-2.398,0.578,-0.686,1.444,1.439,0.398,-1.601,-2.366,1.605,1.19,-0.56,0.574,0.766,0.753
"hsa-miR-1193",-0.596,-0.091,0.947,-0.265,-0.005,0.254,0.089,-0.205,0.594,0.363,0.253,0.315,0.005,-0.482,0.042,0.339,0.19,-0.327,-0.32,0.259
"hsa-miR-323b-5p",0.552,-0.139,0.939,0.229,0.096,0.196,-0.168,-0.125,-0.274,-0.121,-0.058,-0.129,-0.418,0.755,0.225,0.665,0.058,0.21,-0.135,-0.142
"hsa-miR-323b-3p",-0.246,0.033,-0.006,-0.174,0.024,-0.167,-0.214,-0.388,0.648,-0.036,0.214,-0.005,0.125,0.03,0.039,0.015,-0.007,-0.086,-0.027,-0.228
"hsa-miR-3174",-0.2,0.002,0.173,0.074,-0.346,0.155,-0.409,-0.002,0.69,0.625,0.361,0.649,-0.409,-0.628,0.542,0.086,0.696,0.464,0.674,-0.02
"hsa-miR-3175",-0.218,-0.464,1.168,-0.351,-0.501,-0.016,-0.409,0.205,-0.042,-0.448,0.619,0.29,0.016,-0.462,0.163,0.275,-0.25,-0.048,-0.115,-0.246
"hsa-miR-3176",-0.614,-0.363,0.097,-0.701,0.043,0.444,-0.705,-0.048,-0.043,0.224,0.76,0.433,-0.582,-0.192,0.508,-0.329,-0.473,0.672,-0.149,0.359
"hsa-miR-3177-3p",-1.295,-0.311,-0.649,0.169,0.585,1.192,-0.747,1.055,-0.929,1.093,1.368,0.777,-1.259,2.17,1.082,1.03,-1.252,0.911,0.46,0.647
"hsa-miR-3178",-6.12,-1.651,0.063,-1.77,-0.15,-0.372,-3.188,0.255,0.591,-0.015,-0.216,0.155,-3.271,-6.165,-0.172,0.869,-0.254,0.248,0.015,-0.333
"hsa-miR-3179",-0.114,-0.311,0.036,-0.027,0.952,0.475,-0.177,0.786,0.027,0.93,0.635,0.54,0.679,-0.249,0.146,0.471,-0.228,0.583,-0.167,0.642
"hsa-miR-3180-5p",0.164,-0.011,0.218,-0.129,0.385,0.078,-0.056,0.389,-0.065,0.211,0.223,0.456,0.011,-0.482,0.397,-0.242,-0.413,-0.028,0.388,0.291
"hsa-miR-3180-3p",-3.891,-0.584,-0.074,-2.123,0.401,0.141,-4.223,0.512,-0.892,0.257,0.469,0.283,-2.882,-0.981,0.114,1.478,-1.157,0.809,-0.131,0.697
"hsa-miR-548w",-0.513,-0.152,0.431,-0.294,1.144,2.325,-0.437,1.851,0.056,0.938,1.309,1.883,-0.825,-0.633,0.823,0.537,-0.056,0.495,1.45,1.973
"hsa-miR-3181",-0.384,-0.019,0.723,-0.869,0.206,0.34,0.078,0.448,-0.114,0.262,0.289,-0.292,-0.342,-0.3,0.055,0.077,-0.419,0.282,-0.386,-0.025
"hsa-miR-3182",1.086,0.254,0.85,-0.063,0.173,-0.096,-0.336,-0.435,0.054,0.031,-0.151,0.507,1.01,0.065,-0.265,-0.179,-0.163,0.52,0.303,-0.163
"hsa-miR-3183",0.707,0.15,-0.006,0.005,0.01,-0.159,1.992,0.521,0.731,0.2,-0.096,0.009,-0.081,-0.005,-0.292,0.034,-0.174,0.035,-0.289,-0.15
"hsa-miR-3184-5p",-0.393,-0.417,0.023,-0.2,0.232,0.381,-0.178,-0.117,0.145,0.202,0.202,-0.159,-0.291,-0.44,0.303,0.391,-0.093,0.08,0.36,0.015
"hsa-miR-3185",-6.015,-0.243,-0.014,0.163,0.992,1.016,-0.679,1.271,0.077,0.485,0.406,-0.021,-3.084,-5.59,-0.903,0.464,-0.274,0.232,-0.401,0.192
"hsa-miR-3065-5p",0.648,0.066,0.067,-0.079,-0.31,-0.031,-0.169,-0.154,-0.083,0.072,0.096,-0.209,0.09,-0.114,0.031,-0.052,-0.074,-0.072,-0.547,0.156
"hsa-miR-3065-3p",0.077,-0.176,0.036,-0.209,-0.365,0.006,0.613,-0.036,0.049,-0.232,-0.177,0.139,0.52,0.44,-0.006,-0.274,0.097,-0.197,-0.207,-0.349
"hsa-miR-3186-5p",-0.023,0.45,0.05,-0.215,0.143,-0.238,-0.158,0.217,0.561,-0.288,-0.203,-0.289,0.666,-0.021,0.085,0.021,0.021,0.093,-0.219,-0.185
"hsa-miR-3186-3p",-0.076,0.155,0.162,-0.248,0.024,0.264,-0.506,0.065,0.624,0.227,-0.024,0.303,-0.098,-0.087,0.238,0.387,-0.12,0.168,0.268,-0.25
"hsa-miR-3187-3p",-2.983,-0.7,0.409,-1.465,0.932,1.091,-0.026,1.342,-0.109,0.65,0.777,0.796,-2.791,-3.1,1.31,0.774,0.026,1.081,0.285,0.154
"hsa-miR-3188",-3.462,-0.055,-0.29,-0.758,1.138,0.83,-3.016,0.083,-0.641,0.385,0.247,0.156,-3.9,-3.633,0.055,0.096,-0.46,0.254,-0.257,0.543
"hsa-miR-3189-3p",-0.305,-0.244,0.529,-0.222,0.462,0.171,-0.155,0.3,0.15,-0.135,0,-0.063,-0.155,-0.635,0.134,0.072,1.007,0.054,0,0.403
"hsa-miR-320e",-7.352,0.981,0.67,0.776,0.337,-0.118,-0.144,0.315,0.015,0.154,0.836,0.308,-1.52,-8.618,0.245,1.061,0.671,-0.015,-0.205,0.532
"hsa-miR-3190-5p",-0.464,0.24,0.399,-0.558,-0.001,0.331,-0.256,0.335,0.05,0.351,-0.147,0.403,0.001,-0.245,0.175,0.829,0.138,0.469,-0.258,-0.031
"hsa-miR-3191-3p",-0.389,0.618,0.308,-0.616,0.033,0.319,-0.294,0.459,-0.053,0.159,0.078,0.223,-0.069,-0.251,0.53,0.72,0.032,0.146,-0.267,0.459
"hsa-miR-3192-5p",-0.887,-0.502,0.647,0.507,1.33,1.355,-1.432,1.194,-0.596,1.287,0.781,-0.192,0.192,-1.17,1.341,1.379,-0.402,0.643,0.974,0.944
"hsa-miR-3193",0.03,-0.097,0.13,-0.473,0.11,0.33,-0.417,0.102,-0.093,0.202,0.303,-0.341,0.225,0.326,0.195,-0.03,0.278,0.116,-0.117,-0.101
"hsa-miR-3194-5p",-0.641,0.481,0.163,-0.528,0.236,0.31,0,0,0.053,0.097,-0.172,-0.05,-0.469,-0.294,0.181,-0.031,0.455,0.482,-0.457,-0.07
"hsa-miR-3195",-3.914,-1.796,-0.666,-3.36,0.091,-0.087,-3.545,0.867,0.08,0.442,-1.148,0.449,-3.797,-3.823,-1.195,0.23,-0.825,0.542,-0.217,-0.08
"hsa-miR-3196",0.143,0.345,0.525,-0.266,0.339,0.315,-0.247,0.368,0.278,-0.039,0.039,-0.229,-2.313,-0.496,-0.078,0.602,-0.207,-0.159,-0.311,-0.378
"hsa-miR-548x-3p",0.227,-0.469,-0.536,2.386,0.039,-0.222,0.581,0.057,-0.181,0.009,-0.107,-0.009,0.248,-0.296,-0.043,-0.265,-0.553,-0.214,0.239,-0.472
"hsa-miR-3197",-1.987,-1.399,-0.211,-1.929,0.787,-0.202,-1.987,0.278,-0.708,0.33,-0.169,0.236,-2.117,-0.23,-0.404,0.447,-0.951,-0.06,0.595,0.06
"hsa-miR-3198",0.418,-0.066,0.428,-0.17,0.058,0.064,-0.074,-0.138,-0.19,-0.044,0.11,-0.043,-0.126,0.454,0.285,0.498,-0.543,-0.422,-0.058,0.148
"hsa-miR-3199",2.238,0.054,0.08,-0.225,0,0.004,-0.08,0.266,0.054,-0.017,0.296,-0.082,-0.082,0.207,-0.022,-0.175,0.698,-0.143,-0.093,-0.109
"hsa-miR-3200-3p",-3.571,-0.376,0.569,-0.308,1.775,2.808,-0.467,1.93,0.251,1.345,1.087,1.558,-2.342,-3.635,2.419,1.245,-1.263,2.146,1.562,0.914
"hsa-miR-3201",0.016,0.96,0.279,3.252,0.169,-0.202,1.785,0.229,-0.32,0.268,0.088,-0.016,0.088,-0.041,-0.076,0.354,0.298,-0.284,-0.12,-0.306
"hsa-miR-514b-5p",0.882,0.171,-0.359,0.859,-0.309,0.27,1.371,-0.11,0.137,-0.241,-0.147,-0.156,0.205,0.163,-0.132,-0.017,-0.241,0.017,0.126,-0.26
"hsa-miR-514b-3p",0.532,-0.164,-0.314,-0.019,0.592,-0.024,0.019,0.049,0.038,-0.127,0.62,0.39,0.689,0.065,-0.093,-0.097,0.103,0.108,-0.079,-0.201
"hsa-miR-3202",0,-0.021,-0.327,-0.383,0.022,0.094,0.046,0.107,-0.361,-0.305,0.005,-0.189,-0.449,-0.811,0.06,-0.165,0.716,-0.017,0,0.35
"hsa-miR-4295",0.105,0.17,-0.023,-0.123,0.055,-0.323,-0.353,0.288,-0.088,0.004,0.113,-0.346,-0.111,-0.004,0.021,0.086,-0.076,-0.146,-0.178,0.113
"hsa-miR-4296",0.861,0.096,0.037,0.096,0.237,-0.01,0.034,-0.186,-0.713,0.44,0.01,-0.245,1.698,0.122,0.326,0.084,0.19,-0.048,-0.131,-0.075
"hsa-miR-4297",0.029,0.05,0.294,0.663,-0.116,0.059,-0.146,-0.074,0.101,-0.015,-0.042,0.606,-0.141,0.077,0.12,0.077,-0.229,0.121,0.015,-0.29
"hsa-miR-378c",-3.335,0.122,-0.094,-0.404,-0.253,-0.207,-1.385,-0.228,-0.071,0.1,0.183,-0.024,-1.527,-7.764,0.033,0.163,0.41,0.118,0.024,0.277
"hsa-miR-4293",0.063,-0.095,-0.012,-0.275,-0.047,0.015,-0.494,0.004,-0.004,0.032,-0.085,0.583,1.606,-0.582,0.839,0.307,0.07,0.135,0.273,0.036
"hsa-miR-4294",-0.441,-0.046,0.627,-0.54,0.042,0.39,-0.783,0.014,-0.126,0.234,0.207,-0.027,0.273,-0.391,0.029,-0.123,0.406,0.01,0.366,0.1
"hsa-miR-4301",-0.311,-0.098,0.317,-0.405,-0.158,-0.298,0.146,0.175,-0.015,-0.146,0.157,-0.286,0.047,1.952,0.02,0.141,-0.246,-0.153,-0.273,-0.167
"hsa-miR-4299",0.956,-0.219,-0.392,0.82,-0.276,0.736,-0.72,0.416,-0.179,-0.616,0.24,0.214,-0.251,-0.251,-0.03,0.03,-0.384,0.284,0.27,-0.318
"hsa-miR-4298",-6.808,0.253,-0.063,1.322,0.355,-0.045,2.738,0.22,-1.867,0.484,0.498,-0.062,-5.984,5.356,0.334,0.371,-0.578,0.104,-0.257,-0.284
"hsa-miR-4300",0.432,-0.244,-0.051,0.052,-0.019,0.215,0.149,-0.148,-0.028,0.019,-0.049,-0.223,0.121,0.17,0.281,-0.096,0.184,-0.211,0.195,-0.328
"hsa-miR-4304",-0.246,0.02,-0.032,0.264,0.17,-0.147,-0.27,0.252,0.383,-0.072,0.316,-0.077,-0.201,-0.02,0.058,0.207,-0.446,-0.107,-0.025,-0.034
"hsa-miR-4302",1.207,0.387,0.152,0.02,-0.001,0.001,-0.292,-0.336,-0.043,0.304,0.016,-0.038,0.392,-0.309,-0.003,0.282,0.018,-0.026,-0.075,-0.022
"hsa-miR-4303",3.238,-0.089,0.192,0.113,0,0.023,-0.206,-0.076,0.242,-0.172,-0.181,-0.162,2.73,0.812,-0.02,-0.188,0,-0.036,0.04,0.148
"hsa-miR-4305",1.49,0.19,-0.047,-0.083,-0.552,0.225,0.101,-0.194,0.025,0.059,0.343,-0.025,0.116,0.446,0.429,-0.124,0.309,-0.167,-0.188,-0.163
"hsa-miR-4306",-7.326,0.931,0.354,0.582,0.045,0.167,-0.617,0.113,-0.045,-0.353,0.447,0.304,-1.271,-5.994,0.507,1.152,0.434,0.566,-0.128,0.213
"hsa-miR-4309",-0.192,0.096,-0.037,-0.079,-0.361,0.285,-0.334,0.231,0.424,0.207,0.001,-0.34,0.001,-0.055,0.114,0.136,0.258,-0.001,-0.017,-0.101
"hsa-miR-4307",-0.144,0.256,0.261,0.309,-0.094,-0.013,0.495,-0.001,0.075,0.063,-0.1,0.175,-0.028,0.137,0.051,-0.204,0.349,0.066,-0.173,-0.062
"hsa-miR-4308",0.045,0.179,-0.006,-0.124,-0.102,-0.184,-0.091,0.032,0.006,0.124,0.019,0.046,0.284,0.223,0.076,-0.046,0.447,-0.203,-0.07,-0.096
"hsa-miR-4310",2.412,-0.802,-0.088,-0.58,0.331,0.408,-0.337,-0.41,-0.977,0.11,0.147,-0.174,0.572,-0.386,0.451,0.259,0.048,0.297,0.122,0.883
"hsa-miR-4311",0.004,0.089,0.362,0.041,-0.002,0.014,0.008,0.345,0.435,-0.121,-0.039,-0.14,0.134,1.292,-0.333,-0.025,0.843,0.054,-0.163,0.002
"hsa-miR-4312",3.21,0.313,-0.01,0.302,-0.13,0.486,0.908,0.151,-0.108,0.241,0.265,-0.511,-0.038,1.668,0.388,0.01,0.812,-0.17,-0.12,0.245
"hsa-miR-4313",0.383,0.234,-0.243,0.502,0.016,0.237,-0.504,-0.483,-0.184,0.335,-0.172,-0.044,-0.056,0.166,-0.425,-0.412,-0.332,0.342,0.127,0.179
"hsa-miR-4315",0.157,-0.052,0.008,-0.195,-0.008,-0.08,-0.336,0.038,0.333,-0.116,-0.318,0.126,0.316,0.094,-0.28,-0.253,-0.134,-0.218,0.085,0.316
"hsa-miR-4316",-0.017,1.477,0.801,-0.872,0.359,-0.007,-0.991,-0.15,0.066,0.079,-0.12,-0.192,-0.603,-0.38,0.129,0.186,-0.343,0.202,0.243,0.29
"hsa-miR-4314",-0.046,0.23,0.379,-0.049,0.157,-0.023,-0.209,0.023,-0.159,-0.243,-0.084,-0.261,0.05,0.08,0.141,-0.267,0.193,-0.078,-0.291,0.328
"hsa-miR-4318",0.197,0.251,0.016,0.01,-0.201,0.637,-0.014,0.164,0.075,-0.335,-0.01,0.14,-0.722,-0.372,-0.152,0.24,0.103,0.109,-0.088,0.204
"hsa-miR-4319",1.187,0.145,-0.088,-0.168,-0.055,-0.353,1.851,-0.404,0.451,-0.134,0.206,0.089,0.195,-0.02,-0.195,0.064,0.295,-0.073,-0.376,-0.023
"hsa-miR-4320",0.413,0.429,0.433,0.264,0.18,-0.216,0.245,0.378,0.136,-0.456,0.044,0.018,1.068,-0.052,-0.343,-0.366,0.508,-0.189,-0.018,-0.148
"hsa-miR-4317",-1.837,-0.451,0.421,-0.707,0.222,-0.623,-1.955,0.899,0.04,-0.246,-0.288,0.189,-0.915,-2.042,0.002,-0.002,-0.077,-0.396,0.307,-0.198
"hsa-miR-4322",-2.834,0.397,-0.132,-0.197,1.479,0.91,-2.72,0.92,0.373,-0.037,1.168,0.188,-0.746,-2.471,0.043,1.512,0.037,0.392,0.277,0.633
"hsa-miR-4321",-0.843,-0.406,-0.433,-0.511,0.715,1.334,-0.931,1.283,-1.004,1.415,0.276,0.145,-0.272,-0.227,0.812,-0.196,-0.469,0.698,0.283,0.355
"hsa-miR-4323",-0.323,-0.247,0.547,-0.278,-0.05,0.155,-0.487,-0.349,-0.249,-0.016,0.251,0.812,0.016,2.753,0.475,0.582,-0.559,0.409,0.289,0.373
"hsa-miR-4324",-0.894,-0.93,0.201,-0.409,0.014,0.151,-0.417,0.607,-0.014,0.745,0.393,-0.098,-1.29,0.37,0.224,0.181,-0.787,0.194,1.703,1.171
"hsa-miR-4256",0.01,0.171,-0.147,0.053,-0.221,0.081,0.038,0.348,0.922,-0.23,-0.026,-0.047,-0.066,0.323,-0.024,0.201,0.164,0.209,-0.308,-0.131
"hsa-miR-4257",-0.493,-0.227,1.448,0.051,0.033,-0.033,-0.711,0.116,-0.609,-0.06,1.185,0.397,-0.1,1.06,0.81,0.523,0.174,0.052,-0.35,-0.255
"hsa-miR-4258",0.44,0.062,0.599,0.181,-0.148,0.096,1.345,0.476,-0.581,0.426,-0.16,-0.159,-0.345,1.555,0.016,0.56,0.249,-0.127,-0.17,-0.104
"hsa-miR-4259",-0.636,-0.475,0.677,0.08,0.38,0.238,-0.723,-0.477,0.393,0.391,-0.054,0.29,-0.469,-0.297,1.164,0.818,-0.188,0.134,-0.051,-0.127
"hsa-miR-4260",-0.482,0.606,0.269,-0.184,0.22,0.163,-0.134,0.125,-0.017,0.448,0.129,-0.006,-0.301,0.006,-0.115,0.293,0.342,0.227,0.333,0.308
"hsa-miR-4253",-0.77,-0.655,-0.676,-0.23,1.573,0.706,-1.654,0.428,-0.428,0.875,0.314,0.249,-0.383,-1.408,-0.061,0.061,-0.524,0.378,0.868,0.168
"hsa-miR-4251",-0.176,0.529,-0.079,-0.289,-0.135,0.072,-0.29,-0.01,-0.006,0.292,0.567,0.269,-0.323,1.102,0.011,-0.12,-0.088,0.007,-0.007,0.006
"hsa-miR-4254",-0.503,0.701,0.126,-0.035,0.734,0.701,-0.397,-0.008,-0.008,0.493,0.16,0.021,-0.367,-0.447,1.354,-0.044,0.519,0.253,0.573,0.519
"hsa-miR-4255",3.373,0.666,0.069,0.088,-0.076,0.128,-0.034,0.192,0.113,-0.046,0.08,0.072,0.534,0.547,0.277,-0.039,-0.092,-0.149,-0.1,0.034
"hsa-miR-4252",-0.002,-0.263,0.401,-0.501,-0.042,-0.008,-0.283,0.056,0.552,0.462,0.343,0.169,0.374,-0.347,0.119,-0.576,-0.425,0.002,0.376,0.485
"hsa-miR-4325",0.187,0.289,0.172,0.006,-0.222,0.058,-0.116,-0.152,-0.106,-0.263,0.504,-0.05,2.03,-0.788,0.016,0.24,0.067,0.021,-0.45,0.019
"hsa-miR-4326",0.385,-0.249,0.575,0.314,-0.014,0.134,0.245,0.008,-0.076,-0.008,-0.173,0.595,-0.182,-0.098,0.358,0.064,0.14,-0.224,0.254,0.023
"hsa-miR-4327",-0.192,0.316,0.786,-0.182,0.903,-0.087,-0.766,0.499,0.033,0.195,0.439,-0.247,-0.621,0.059,-0.098,0.259,0.005,0.346,0.32,-0.189
"hsa-miR-4261",-0.008,-0.056,0.057,-0.075,-0.003,0.059,0.17,-0.044,-0.275,-0.077,-0.014,0.084,-0.196,1.417,-0.126,0.179,0.082,0.076,0.505,-0.188
"hsa-miR-4265",-0.203,0.191,0.05,0.082,0.092,0.205,0.13,-0.336,0.161,-0.142,-0.035,-0.016,0.204,0.224,-0.063,-0.144,-0.021,-0.018,0.016,0.267
"hsa-miR-4266",0.134,-0.027,0.169,0.127,-0.082,-0.286,0.142,0.107,0.345,0.479,-0.027,-0.006,-0.227,0.394,-0.042,-0.197,0.006,-0.123,0.039,-0.477
"hsa-miR-4267",-0.07,0.51,0.118,-0.25,-0.257,-0.232,-0.545,-0.242,0.013,-0.159,-0.249,-0.097,1.113,0.643,0.179,0.237,-0.013,0.084,-0.112,-0.033
"hsa-miR-4262",0.401,0.132,-0.039,0.027,-0.009,0.307,-0.19,0.257,0.191,0.035,-0.036,-0.065,0.824,0.181,-0.118,0.206,-0.078,0.118,0.01,-0.18
"hsa-miR-2355-5p",0.005,-0.358,0.075,0.745,-0.033,-0.088,1.084,0.26,0.864,0.141,0.219,-0.093,0.467,1.597,-0.006,-0.005,0.243,-0.133,0.088,-0.217
"hsa-miR-4268",0.101,0.132,0.004,0.013,-0.203,-0.154,0.385,-0.028,0.511,-0.203,0.252,0.214,1.769,0.717,-0.019,-0.146,0.158,-0.033,-0.004,0.457
"hsa-miR-4269",-0.116,0.001,0.174,0.058,-0.261,-0.001,-0.612,-0.2,0.037,-0.294,-0.245,-0.228,-0.329,0.956,-0.088,-0.501,-0.027,0.03,-0.533,0.252
"hsa-miR-4263",-0.178,0.033,-0.251,0.171,0.538,0.088,-0.016,-0.107,0.057,0.44,0.249,0.016,0.587,0.375,0.111,-0.342,-0.36,0.26,0.274,-0.251
"hsa-miR-4264",0.712,0.229,0.225,0.009,-0.119,-0.2,0.163,0.595,-0.377,0.072,-0.134,0.387,0.227,0.05,-0.101,0.104,-0.025,-0.159,-0.009,0.182
"hsa-miR-4270",-5.677,0.544,0.215,0.942,0.872,0.259,0.525,0.369,0.055,0.494,0.2,-0.224,-5.433,2.714,-0.147,-0.051,0.059,0.051,-0.219,-0.135
"hsa-miR-4271",-1.407,0.001,-0.534,-0.298,0.595,0.522,-1.055,-0.23,-0.854,0.074,0.772,-0.001,0.588,-1.288,0.209,0.802,0.445,0.018,0.03,0.078
"hsa-miR-4272",0.46,0.149,-0.005,0.318,-0.255,-0.014,0.248,0.002,0.444,-0.245,0.143,-0.23,0.112,-0.117,0.032,-0.028,-0.245,0.023,-0.054,-0.075
"hsa-miR-4273",0.338,0.598,-0.16,0.189,-0.096,-0.011,-0.093,0.11,-0.091,0.172,0.029,0.819,0.327,-0.031,-0.007,0.092,0.06,-0.017,-0.026,0.087
"hsa-miR-4276",3.35,0.1,0.309,0.259,-0.218,0.175,-0.324,-0.352,-0.159,0.021,0.003,0.089,3.413,0.684,-0.076,-0.442,0.484,0.034,-0.344,-0.272
"hsa-miR-4275",0.322,0.916,0.142,-0.219,0.004,-0.306,-0.09,0.111,-0.052,-0.01,0.103,-0.004,0.272,0.467,1.211,0.028,0.538,-0.332,0.071,0.083
"hsa-miR-4274",-0.125,-0.604,-0.059,1.096,0.705,-0.252,0.15,-0.076,0.397,0.599,0.167,-0.691,0.235,3.481,0.665,-0.614,-0.179,-0.259,-0.171,0.204
"hsa-miR-4281",-6.514,0.693,0.136,0.392,0.678,-0.049,-0.353,0.348,0.186,0.418,0.395,0.032,-3.379,1.276,0.408,0.359,-0.038,0.129,-0.212,-0.032
"hsa-miR-4277",-0.428,-0.007,-0.144,0.023,0.023,0.106,-0.526,0.12,-0.075,-0.184,0.149,0.066,0.284,0.271,0.007,0.129,-0.077,0.643,-0.29,0.008
"hsa-miR-4279",1.127,-0.016,0.016,0.493,-0.134,0.342,0.164,-0.513,-0.263,-0.054,0.232,0.392,0.635,0.891,0.592,0.635,-0.278,-0.229,0.146,0.338
"hsa-miR-4278",-0.025,-0.097,0.419,0.064,-0.054,0.311,0.128,0.238,-0.014,0.12,-0.092,0.172,-0.008,0.008,-0.161,-0.158,-0.054,-0.092,0.374,0.198
"hsa-miR-4280",0.026,1.095,0.051,0.341,0.056,0.123,-0.082,0.07,0.002,0.006,0.25,-0.002,0.404,-0.229,-0.026,0.122,-0.087,-0.18,0,-0.087
"hsa-miR-4282",0.757,0.056,0.225,0.214,-0.492,0.105,-0.31,-0.008,0.357,-0.313,-0.048,-0.079,0.256,1.63,-0.225,0.119,-0.341,-0.194,0.134,0.072
"hsa-miR-4285",-0.135,-0.171,0.032,-0.076,-0.26,-0.042,-0.537,0.296,-0.016,0.078,0.043,0.016,0.032,0.204,-0.363,0.22,0.493,-0.161,0.083,-0.196
"hsa-miR-4283",0.128,0.132,0.28,-0.111,0,0.04,0.038,0.309,-0.186,-0.235,0.272,-0.141,0.03,-0.103,0.153,0.253,0,0.045,0.091,-0.036
"hsa-miR-4284",1.22,-1.755,-0.74,-1.392,-0.452,-0.353,0.165,-0.798,-0.823,-0.825,-0.165,0.307,-1.585,1.766,0.304,0.181,-1.385,0.173,-0.943,-0.472
"hsa-miR-4286",-1.76,-2.706,-0.772,-1.868,0.176,-0.153,0.06,0.957,-0.625,-0.06,-0.121,0.619,-2.373,-2.656,0.552,-0.483,-1.969,0.499,0.124,-0.133
"hsa-miR-4287",0.262,-0.242,-0.065,0.399,0.277,-0.101,1.222,0.035,-0.077,0.377,0.975,0.273,0.141,-0.1,0.082,0.603,-0.203,0.012,0.286,-0.09
"hsa-miR-4288",0.521,-0.417,-0.095,-0.822,-0.537,-0.564,-0.584,-0.027,0.262,0.189,-0.001,0.449,0.191,-0.379,0.001,-0.318,0.134,-0.12,0.223,-0.373
"hsa-miR-4292",-0.069,-0.246,-0.066,-0.351,0.448,0.489,-0.179,-0.441,0.324,0.067,0.089,-0.319,-0.075,-0.424,0.02,-0.02,0.195,0.185,0.074,0.082
"hsa-miR-4289",-0.405,-0.125,0.637,-0.377,0.315,0.937,-0.181,-0.235,-0.467,-0.122,-0.079,0.999,0.401,-0.004,1.706,1.45,-0.399,1.444,0.315,0.578
"hsa-miR-4290",-0.076,0.919,0.893,0.031,0.696,0.647,-0.845,-0.166,0.178,1.037,0.37,0.302,-0.497,0.58,2.643,-0.11,-0.27,-0.031,0.258,0.757
"hsa-miR-4291",5.442,-0.287,0.249,-0.201,-0.361,-0.419,-0.044,-0.055,0.171,0.05,-0.222,0.097,1.993,0.003,-0.003,-0.332,0.419,0.249,-0.275,0.048
"hsa-miR-4329",-0.277,-0.258,0.169,-0.153,0.095,-0.324,0.629,-0.436,-0.085,-0.011,-0.358,-0.195,0.316,-0.244,0.034,-0.34,-0.215,-0.026,0.011,0.102
"hsa-miR-4330",1.247,-0.165,0.151,0.001,0.596,0.455,-0.23,-0.283,0.107,-0.03,0.029,0.168,2.911,1.829,0.084,-0.16,-0.098,0.174,-0.08,-0.001
"hsa-miR-500b-5p",-0.212,0.028,0.27,0.002,-0.089,-0.002,0.329,-0.174,-0.29,-0.218,0.043,0.093,0.18,0.316,0.224,-0.272,0.033,0.335,-0.167,0.384
"hsa-miR-4328",0.799,-0.016,0.155,0.02,0.064,-0.008,-0.322,-0.212,-0.167,-0.154,-0.07,0.013,0.008,0.307,0.126,-0.096,-0.203,-0.292,0.107,-0.05
