"","GSM2729742","GSM2729743","GSM2729744","GSM2729745","GSM2729746","GSM2729747","GSM2729748","GSM2729749","GSM2729750","GSM2729751","GSM2729752","GSM2729753","GSM2729754","GSM2729755","GSM2729756","GSM2729757","GSM2729758","GSM2729759","GSM2729760","GSM2729761","GSM2729762","GSM2729763","GSM2729764","GSM2729765","GSM2729766","GSM2729767","GSM2729768","GSM2729769","GSM2729770","GSM2729771","GSM2729772","GSM2729773","GSM2729774","GSM2729775","GSM2729776","GSM2729777","GSM2729778","GSM2729779","GSM2729780","GSM2729781","GSM2729782","GSM2729783","GSM2729784","GSM2729785","GSM2729786","GSM2729787","GSM2729788","GSM2729789","GSM2729790","GSM2729791","GSM2729792","GSM2729793","GSM2729794"
"hsa-miR-335-5p",-4.60425702043478,-5.58421057652174,-1.49366111391305,-7.04036431956522,-5.91875703826087,-5.14022279391304,-6.21836687521738,-5.91346314043478,-7.1710262247826,-8.24037133043478,-5.87470609304347,-6.92664168043478,-6.88128665130434,-7.8907564647826,-6.97443777043478,1.3594000773913,-6.47066312086957,-7.0445532473913,-7.4473087226087,-0.883722700434777,-7.13500564913044,-4.66924624956522,-6.83020190173912,-6.26146398565218,-6.79988375391304,-8.08941519347826,-7.17663183043478,-7.38383816347827,-7.00878578391304,-5.38574281173912,-6.41394216217392,-5.40187960347827,-6.53006381043478,-3.88933443173913,-7.16172798,-4.99853415173913,-1.49511554130435,-6.10559911217391,-6.45215568826087,-11.384616766087,-7.2535308173913,-4.95327445173913,-2.42260406913044,-2.74835278086956,-6.29224889434783,-4.26810540260869,-8.64773521347826,-1.80233487217392,-6.74894427869565,-5.00890277304348,-7.39299536086957,-8.21669004347826,-5.48549491565216
"hsa-miR-337-3p",-3.16641156043478,-4.76585316652175,-4.18708931391305,-4.95036301956523,-5.75233668826087,-6.54331156391304,0.643431214782613,-6.48309886043478,-7.3908686347826,-11.5565173004348,-3.68545240304348,-1.07463793043479,-2.70916087130434,-7.16747955478261,-11.1764269004348,-4.3898368526087,-6.46865243086956,-7.2859381673913,-7.3619144226087,-5.21688034043478,-2.59676127913044,-7.27945017956521,-2.10830492173912,-7.33393193565218,-4.48347542391304,-6.77599642347826,1.61341664956522,-3.74627856347827,-7.81060756391305,-6.16093245173913,-2.47934853217392,-0.626636143478262,-0.848036900434778,-5.10212918173913,-7.03566959,-1.20835816173913,-1.21632135130434,4.97294210782609,-9.23344213826087,-6.00488614608695,-4.03840991739131,-4.66312304173913,6.18768226086956,-4.23415098086956,-4.47317294934783,-2.60153451260869,-4.18018898347826,-0.998938032173918,-5.81880031869565,-7.16233357304347,-5.93842893086957,-7.14100094347826,-7.92476578565216
"hsa-miR-337-5p",0.725560259565221,-3.51696317652175,-3.12568854391305,-8.41556630956523,-6.63530161826087,-3.76019986391304,-3.24949309521739,-2.86083620043478,-10.2766902747826,-9.15724283043478,-6.13884499304348,-9.72686946043478,-6.89269778130434,-7.78180013478261,-9.05091087043478,-2.2895970426087,-3.57783116086957,-8.4434828473913,-9.4189827026087,-4.45251529043478,-0.483001899130446,-5.96820208956521,-6.42013894173912,0.267879614347819,-4.48347542391304,-7.98551181347826,-7.80485480043478,-2.84675130347827,-7.53023135391305,-2.66198046173913,-3.96206480217392,-6.61297209347827,-5.30363275043478,-6.47415116173913,-6.46885017,-7.90532178173913,-3.70343212130435,-7.78015667217391,-6.97590744826087,-8.88938189608695,-7.2535308173913,-0.23038620173913,-3.56432612913044,1.33881958913044,-9.40861463434783,-4.11577686260869,-10.3630148634783,-9.52329660217391,-7.92400985869565,-7.37966340304348,0.610968369130433,-7.87810808347826,-6.62261016565216
"hsa-miR-338-3p",-1.87066460043478,-5.69459548652175,-2.31842114391305,-7.70667213956522,-6.39021645826087,-4.43638858391304,-7.20125510521738,-5.51999196043478,-6.59363891478261,-8.34571118043478,-5.12144202304347,-8.69178116043479,-8.93222252130434,-8.39587333478261,-6.47581063043478,-6.1118744926087,-5.65975946086957,-6.6856280573913,-7.6003928426087,-5.86911718043478,-4.95836998913044,-4.92170077956522,-8.43171895173912,-6.95398974565218,-7.31366972391304,-6.57814966347825,-8.25831580043478,-7.41407546347827,-5.99701958391305,-4.99537221173913,-2.47934853217392,-1.17108474347826,1.53972873956522,-8.15412173173913,-9.50332249,-2.81903758173913,-2.93236790130435,-7.06307465217391,-5.45048576826087,-10.358037756087,-4.6919642973913,-2.67116811173913,-5.60639522913044,-5.01779838086956,-5.70293291434783,5.98175824739131,-9.92250367347826,-7.43015692217392,-4.47021485869565,-5.19495627304348,-6.93065663086957,-6.19959047347826,-6.50112463565216
"hsa-miR-339-5p",-2.37572249043478,-2.81680694652175,-1.49366111391305,-4.27667558956523,-4.31830907826087,-3.93977956391304,-4.32109576521739,-5.52291875043478,-6.7684666447826,-6.25900389043478,-3.09221358304348,-5.93721951043479,-5.56535231130434,-5.15588737478261,-4.75641009043478,-6.1364396126087,-3.72289150086957,-5.3892667073913,-5.2726163426087,-6.18975422043478,-6.93465225913044,-3.63015883956522,-3.92061698173912,-5.80580269565218,-4.58538965391304,-5.99233697347826,-6.90212419043478,-6.18873008347827,-4.72202043391305,-3.99460773173913,-4.76182521217392,-5.67983561347826,-2.79545399043478,-5.30480067173913,-5.92116635,-4.13057653173913,-1.91323213130435,-4.63315764217391,-3.90905738826087,-7.72470025608695,-4.77805368739131,-3.59700595173913,-6.36474871913044,-4.84481484086956,-5.92439391434783,-2.79023535260869,-6.85281902347826,-6.81642595217392,-6.03377296869565,-3.78538296304348,-6.02266643086957,-6.01884619347826,-3.57497404565216
"hsa-miR-33a-5p",-7.02040528043478,-8.48558625652175,-0.151846403913048,-5.47526869956522,-5.95385777826087,-4.37499137391304,-6.24315032521739,-5.48886794043478,-5.9228857847826,-6.72874304043478,-7.48761953304347,-9.42110170043478,-5.50907496130434,-8.81816441478261,-6.23952971043478,-4.88533082260869,-5.75833089086957,-5.9236039273913,-5.3588092526087,-5.50863142043478,-6.28879990913044,-3.57598078956521,-2.96334137173912,-5.41706119565218,-6.09023457391304,-6.01709875347825,-6.94036568043478,-6.95068171347827,-6.46020212391305,-6.16093245173913,-5.98209151217392,-5.88899590347826,-4.13723949043478,-5.92529692173913,-9.18526295,-5.77183695173913,-4.66369507130435,-6.88528138217391,-3.34886193826087,-8.99922836608695,-6.44770259739131,-4.28987168173913,-1.77478250913044,-4.21815161086956,-5.94047976434783,-2.15061015260869,-7.54434858347826,-7.11436152217392,-5.70439419869565,-4.28736508304348,-6.48318006086957,-6.53518261347827,-4.48084693565216
"hsa-miR-33b-5p",-2.97340340043478,-2.87342051652174,-5.28551213391305,-5.74981112956522,-5.13420533826087,-5.37961338391304,-5.51893458521739,-4.70875650043478,-5.7514761547826,-6.72265498043478,-4.86348705304347,-5.62601127043479,-5.67415313130434,-6.3677204947826,-5.56992070043478,-6.56554835260869,-4.69379521086957,-6.4862908773913,-4.6716217226087,-5.51169753043478,-4.10977895913044,-5.46291491956522,-4.24476375173913,-6.17477580565218,-5.04351793391304,-8.00417401347825,-6.04884164043478,-7.29408992347827,-6.20706088391305,-5.56151330173913,-5.90670204217392,-4.83096715347827,-3.42207956043478,-8.29373396173913,-7.06390078,0.269554828260869,-1.62384559130435,-6.60067128217391,-6.88407883826087,-8.86535147608695,-7.62949980739131,-5.48643869173913,-2.25433004913044,-1.62671326086956,-5.90706096434783,-5.36988443260869,-9.39136979347826,-8.85306463217392,-3.77777380869565,-7.82324992304347,-8.68394030086957,-6.65422520347827,-6.76539131565216
"hsa-miR-340-5p",-4.52254358043478,-5.25635949652175,-2.84371338391305,-5.44665873956523,-7.27962401826087,-4.30180761391304,-9.36182598521739,-7.65999561043478,-6.7404792347826,-6.93436596043478,-5.10775647304348,-8.15428925043479,-6.26901514130434,-6.42842842478261,-8.71387090043478,-6.99798071260869,-4.04058384086957,-6.7641479573913,-9.5319883126087,-3.94201385043478,-5.22829809913044,-5.25521268956522,-4.86700046173912,-5.95669138565218,-6.14504591391304,-6.65159183347825,-6.29332799043478,-4.95644531347827,-6.06654943391305,-1.05669341173913,-4.68047124217392,-5.40187960347827,-0.925703680434779,-6.87048412173913,-8.76358551,-3.63753698173913,-1.68729637130435,-7.69513404217391,-4.86667439826087,-6.60334789608696,-8.32136041739131,-2.32213457173913,-3.64158675913044,-6.59117068086956,-6.58786100434783,-2.15061015260869,-10.6475257334783,-8.26225569217392,-4.38715083869565,-5.18356556304348,-6.71917011086957,-5.94505416347826,-6.61026123565216
"hsa-miR-342-3p",-3.16641156043478,-2.81680694652175,-3.08641814391305,-2.90371757956522,-3.21442749826087,-4.56600993391304,-3.34947105521739,-3.71160082043478,-3.44219483478261,-4.36030677043478,-4.34109207304348,-4.26287162043479,-4.74243672130434,-4.12288924478261,-3.74974331043478,-3.0486976226087,-3.57231087086957,-4.3985465673913,-4.8115551426087,-4.13016383043478,-5.96408761913044,-3.87842809956522,-4.29172887173912,-3.05059758565218,-3.42433147391304,-4.24896492347826,-2.79402697043478,-5.46207233347827,-4.25634993391305,-2.07432994173913,-2.84408766217392,-1.78180679347826,-1.31175054043478,-3.88460933173913,-2.33094093,-3.80366110173913,-1.21632135130434,-1.71453043217391,-3.65061420826087,-3.57997709608695,-2.02800733739131,-3.04954266173913,-3.97881246913044,-2.34635919086956,-3.73824964434783,-3.79803029260869,-3.80260892347826,-3.60070669217392,-3.08045868869565,-3.90824120304348,-2.31894850086957,-2.69370295347827,-3.73027358565216
"hsa-miR-345-5p",-2.14900474043478,-1.47648928652175,-1.90580588391305,-2.98317610956522,-2.74940331826087,-2.18566279391304,-2.61884936521739,-2.86083620043478,-4.0392607147826,-3.75334357043478,-2.72204544304348,-2.99820418043479,-3.46978363130435,-3.96435472478261,-3.63234750043478,-3.2340482626087,-4.07155430086957,-3.8552492773913,-2.9667680426087,-2.84191755043478,0.400714580869558,-3.68388733956521,-2.21756458173912,-3.28073419565218,-3.25778298391304,-2.35679158347826,-3.01855439043478,-2.65790064347827,-3.61852728391305,-0.684996141739131,-1.33245678217392,-1.12182792347827,-1.44539431043478,-3.39805644173913,-2.60839081,-1.59533772173913,1.62554785869565,-2.00950896217391,-3.16811819826087,-3.08465167608695,-3.22971685739131,-0.358604381739127,-1.18749044913044,-1.72101343086956,-1.95815533434783,-0.565280552608691,-3.16954744347826,-3.56144925217392,-2.65283658869565,-3.52160932304347,-2.43279207086957,-2.76295246347826,-2.27569753565216
"hsa-miR-346",-1.73384638043478,-0.474277306521746,1.25505908608695,-8.82749920956522,-5.00231010826087,-4.96898889391304,-3.67407220521739,-5.76346970043478,-3.9980222947826,-8.24037133043478,-6.05970824304348,-1.78234518043478,-6.54687976130434,-7.8520471547826,-4.71930550043478,-5.04129126260869,-4.25070318086957,-9.5911103073913,0.5588304773913,-4.01683178043478,-3.88669174913045,-2.39485100956522,1.81072399826088,-9.28154851565218,-8.73867632391304,-7.20763405347826,-7.03344570043478,-8.02253336347827,-4.42899003391305,-2.40110449173913,-5.49904793217392,-6.43500683347827,-4.77053479043478,-7.37385286173913,-5.15894288,-6.20720673173913,-4.66369507130435,-7.85828464217391,-1.85017116826087,-5.09357494608695,-6.56314763739131,-2.20597760173913,-2.25433004913044,-6.05481825086956,-9.52517175434783,-3.72701011260869,-9.92250367347826,-6.98905626217392,-5.76934284869565,-5.06712444304348,-1.72148511086957,-5.85563304347827,-4.97543896565216
"hsa-miR-34a-5p",-3.33192201043478,-1.41884897652175,-1.20272319391305,-3.73903412956522,-5.85040424826087,-4.49363496391304,-4.02859575521739,-5.52374672043478,-5.28350154478261,-4.59978448043478,-6.50122852304348,-6.30157974043478,-5.81276407130434,-3.4652655447826,-5.12689812043478,-6.2945503626087,-5.33778662086957,-6.4075438873913,-3.6241500826087,-2.25324739043478,-0.0094837391304452,-6.58881388956521,-4.51308512173912,-0.86997089565218,-4.51321188391304,-6.64847004347825,-3.61570784043478,-4.35981638347827,-6.54493793391304,-4.25155474173912,-4.92843351217392,-6.01304263347827,-3.57453278043478,-6.45710258173913,-6.18854607,-3.42972449173913,-2.96746603130435,-6.51018672217391,-7.90332124826087,-8.51372600608695,-7.2752238273913,-3.82867261173913,-4.90963849913044,0.608469059130439,-4.74631344434783,-4.26810540260869,-6.93152875347826,-7.72617046217392,-2.51812428869565,-5.91526588304348,-3.50349136086957,-2.69370295347827,-4.65187112565216
"hsa-miR-34b-3p",-3.62559559043478,1.17464795347825,-5.50275315391305,-2.94642380956522,-2.16936899826087,-4.96898889391304,-4.46086775521739,-3.86832924043478,-4.90589306478261,-7.58552558043478,-4.92337175304348,-5.60958847043479,-8.70094045130434,-3.33398452478261,-6.97564497043478,-8.88094341260869,-6.51085123086957,-1.4537177673913,-0.585186982608697,-4.70541252043478,-4.61565277913045,-0.595586279565214,-6.79715768173912,0.90388237434782,-4.48347542391304,-8.77247480347826,-7.71467988043478,-7.30911722347827,-8.52642848391305,-6.62298287173913,-3.88965493217392,-3.06667818347826,-0.22845417043478,-6.47824673173913,-0.0313793000000011,-2.99479520173913,-3.25289145130435,-5.17212679217391,-6.10915941826087,-7.62762718608695,-4.73526205739131,-1.13597341173913,-5.06241933913044,-0.926156860869561,-4.47317294934783,-3.42758635260869,-9.39136979347826,-10.0270993521739,-2.04341726869565,-5.06712444304348,-5.16489804086957,-7.54634957347826,-4.97543896565216
"hsa-miR-34c-3p",-0.164841970434779,-1.33213187652175,-5.87401062391305,-6.50020390956523,-5.20438918826087,-8.57634602391304,-4.75172066521738,-8.57550208043478,-9.27434096478261,0.662069859565225,-3.41296168304348,-3.21782777043478,-7.89326424130434,-5.15588737478261,-7.94528495043478,-7.7318456726087,-5.00800055086957,-10.2080936973913,-1.2630030626087,-3.73461900043478,2.51145624086956,-6.50812051956521,-2.47984238173912,-5.95669138565218,-4.48347542391304,-4.80301306347826,-7.84923434043478,0.379811146521728,-6.66609206391304,1.92242943826087,-2.47934853217392,-1.65469545347826,-4.25341071043478,-0.28483282173913,-7.85672219,-2.76710969173913,-1.91323213130435,-6.03033081217391,-9.50035637826087,-6.82244858608695,-4.03840991739131,1.42168652826087,-4.82837760913044,-5.01307601086956,-4.47317294934783,-5.91454905260869,-5.13684203347826,-9.28829293217392,1.11401833130435,-5.06712444304348,-2.35579833086957,-7.96381206347826,-4.97543896565216
"hsa-miR-34c-5p",-3.99252153043478,-7.04165856652174,-2.09606922391305,-3.73903412956522,-4.83783460826087,-4.96898889391304,-8.92750862521738,-3.64734163043478,-5.9664095147826,-8.74310226043478,-5.98590678304348,-8.10277267043479,-6.24726588130434,0.710827895217395,-8.26043153043478,-6.78215255260869,0.474672939130432,-9.0959167873913,-5.1210958226087,1.36780800956522,-5.93479819913044,-7.47748370956522,1.08812891826088,-5.63041855565218,-7.42212112391304,-5.98746659347826,-2.59588457043478,-7.58037654347827,-7.50145015391304,-1.73478599173913,-4.92843351217392,-6.43500683347827,-3.88534359043478,-7.54946807173913,-6.08819125,-5.86113128173913,5.26736054869565,-6.60200088217391,-2.83248769826087,-1.27795232608695,-4.96781073739131,-2.92104905173913,-4.08838675913044,-3.98355641086956,-9.21827504434783,-6.47726910260869,-9.43870254347826,-5.98546772217392,-2.85014397869565,-8.64386027304348,-8.42473406086957,-4.32633294347827,-4.97543896565216
"hsa-miR-361-3p",-0.985196960434777,-6.35349708652175,-5.52486731391305,-5.30054394956522,-6.11305218826087,-7.31396042391304,-7.82839175521739,-3.25397167043478,-7.9241279047826,-8.89520889043478,-6.50122852304348,-8.79551592043479,-8.28830268130434,-6.02073129478261,-9.19005033043478,-8.4146464026087,-2.36472638086957,-2.1163187973913,-7.7093029826087,-3.29768482043478,-0.383400619130445,-7.34831564956521,-7.06457259173912,-8.52581352565218,-4.48347542391304,-4.31982272347826,-4.13157654043478,-7.64272927347827,-7.14040336391305,-6.28207957173913,-7.77245173217392,-5.89746710347827,-2.21406043043478,-9.07643813173913,-7.29782832,-7.45720029173913,-0.20984695130435,-7.43079240217391,-7.58663900826087,-9.85508834608696,-6.93133529739131,2.90991442826087,-4.88276115913044,-2.18521758086956,-8.12056345434783,-3.57989982260869,-8.51909131347826,-4.93916976217392,-0.88563288869565,-7.74835938304347,-5.52375636086957,0.260313466521737,-10.6811535656522
"hsa-miR-361-5p",0.409240719565219,-0.461510096521746,1.34569293608695,-1.62736132956522,0.525338421739129,-1.55821617391304,-1.06500482521739,-0.77354822043478,-3.04875057478261,-3.23973396043478,-0.180467953043479,-1.15085749043478,0.279826738695657,-1.00218816478261,-1.17112716043478,-0.248938132608696,2.92687140913043,-0.4590589673913,-0.268629942608698,2.26140795956522,2.99686864086956,0.224119820434787,2.43163059826088,1.38881268434782,1.66248291608696,0.687215446521744,1.30097628956522,1.55151751652173,-0.173302073913046,-1.55388140173913,-2.47934853217392,-1.79676613347826,-0.84818008043478,-3.23508750173913,-4.06975695,-1.59507727173913,-0.567185851304345,-2.16467300217391,-1.98876259826087,-3.66037142608695,-2.40159248739131,-0.479929551739133,0.180233980869559,-1.88223856086956,-2.33195547434783,-0.635397372608693,-4.07768763347826,-2.65199267217392,-2.93313482869565,-1.59573370304348,-3.16926120086957,-3.45215723347826,-1.72215061565216
"hsa-miR-362-5p",-2.24948770043478,-1.78362232652175,5.37166246608695,-3.45840894956522,-4.19023102826087,-4.96898889391304,-4.63360817521739,-4.81747788043478,-10.8997353847826,-10.6508813604348,-7.52567517304348,-7.46759354043478,-8.59393612130435,-8.4613639447826,-8.68650131043478,0.573890887391304,-5.80889607086957,-9.1810673173913,-8.4682992826087,-2.00526381043478,-4.16784834913044,-9.66464869956522,-7.62644406173913,-8.72764300565218,-8.43428553391304,-7.06357329347825,-10.2548462804348,-8.16820513347827,-8.52642848391305,-6.19629558173913,-1.08712461217392,-5.43593387347827,0.0548636795652229,-9.04590634173913,-9.48095497,-8.24861146173913,-1.64669602130435,-3.48475155217391,-1.51777199826087,-6.62846881608695,-7.62949980739131,-2.32213457173913,-3.56432612913044,-5.87986076086956,-4.47317294934783,-3.85105421260869,-11.0530220434783,-9.28829293217392,-8.30157560869565,-8.95330099304347,-7.60239105086957,-4.86561494347827,-10.6550762056522
"hsa-miR-363-3p",-5.14515577043478,-3.04501269652175,-4.48405856391305,-3.45840894956522,-3.75551645826087,-2.96943105391304,-3.07426262521739,-3.06920970043478,-3.34266971478261,-2.86203934043478,-3.23644385304348,-2.23161479043479,-2.34079605130434,-2.4623970347826,-2.74239576043478,-3.0331255726087,-2.72391068086957,-4.6960931873913,-3.6172073726087,-2.77818563043478,-2.59984091913045,-4.53073483956522,-3.74662027173912,-3.12587381565218,-3.18636735391304,-3.23803934347825,-2.42826239043478,-2.60219735347827,-3.23699572391305,-2.37126874173913,-3.17567303217392,-3.07895861347827,-2.36724497043478,-2.07412121173913,-2.03749911,-3.24805538173913,-1.40734175130435,-3.18495832217391,-3.67064109826087,-2.66528133608695,-3.91414015739131,-2.67116811173913,-3.94251673913044,-4.64539795086957,-3.43369123434783,-3.40780942260869,-2.43010472347826,-2.54051503217392,-2.60426476869565,-4.15628321304348,-2.74791451086957,-2.68238619347827,-3.19466484565216
